Código da Conta,Descrição da Conta,data,valor
3.04.02,Despesas Gerais e Administrativas,2019-09-30 00:00:00,-135468.0
3.04.02,Despesas Gerais e Administrativas,2019-12-31 00:00:00,-137848.0
3.04.02,Despesas Gerais e Administrativas,2020-03-31 00:00:00,-155685.0
3.04.02,Despesas Gerais e Administrativas,2020-06-30 00:00:00,-145995.0
3.04.02,Despesas Gerais e Administrativas,2020-09-30 00:00:00,-169122.0
3.04.02,Despesas Gerais e Administrativas,2020-12-31 00:00:00,-183667.0
3.04.02,Despesas Gerais e Administrativas,2021-03-31 00:00:00,-174928.0
3.04.02,Despesas Gerais e Administrativas,2021-06-30 00:00:00,-193870.0
3.04.02,Despesas Gerais e Administrativas,2021-09-30 00:00:00,-205711.0
3.04.02,Despesas Gerais e Administrativas,2021-12-31 00:00:00,-201498.0
3.04.02,Despesas Gerais e Administrativas,2022-03-31 00:00:00,-199747.0
3.04.02,Despesas Gerais e Administrativas,2022-06-30 00:00:00,-214447.0
3.04.02,Despesas Gerais e Administrativas,2022-09-30 00:00:00,-230720.0
3.04.02,Despesas Gerais e Administrativas,2022-12-31 00:00:00,-228021.0
3.04.02,Despesas Gerais e Administrativas,2023-03-31 00:00:00,-258622.0
3.04.02,Despesas Gerais e Administrativas,2023-06-30 00:00:00,-246668.0
3.04.02,Despesas Gerais e Administrativas,2023-09-30 00:00:00,-262164.0
3.04.02,Despesas Gerais e Administrativas,2023-12-31 00:00:00,-277434.0
3.04.02,Despesas Gerais e Administrativas,2024-03-31 00:00:00,-259970.0
3.04.02,Despesas Gerais e Administrativas,2024-06-30 00:00:00,-308248.0
3.04.02,Despesas Gerais e Administrativas,2024-09-30 00:00:00,-355930.0
3.04.02,Despesas Gerais e Administrativas,2024-12-31 00:00:00,-375273.0
3.04.02,Despesas Gerais e Administrativas,2025-03-31 00:00:00,-367263.0
3.04.02.01,Honorários dos Administradores,2010-03-31 00:00:00,-3901.0
3.04.02.01,Honorários dos Administradores,2010-06-30 00:00:00,-4176.0
3.04.02.01,Honorários dos Administradores,2010-09-30 00:00:00,-3958.0
3.04.02.01,Honorários dos Administradores,2010-12-31 00:00:00,-5301.0
3.04.02.01,Honorários dos Administradores,2011-03-31 00:00:00,-3374.0
3.04.02.01,Honorários dos Administradores,2011-06-30 00:00:00,-3421.0
3.04.02.01,Honorários dos Administradores,2011-09-30 00:00:00,-3406.0
3.04.02.01,Honorários dos Administradores,2011-12-31 00:00:00,-3427.0
3.04.02.01,Honorários dos Administradores,2012-03-31 00:00:00,-3840.0
3.04.02.01,Honorários dos Administradores,2012-06-30 00:00:00,-3775.0
3.04.02.01,Honorários dos Administradores,2012-09-30 00:00:00,-3972.0
3.04.02.01,Honorários dos Administradores,2012-12-31 00:00:00,-4059.0
3.04.02.01,Honorários dos Administradores,2013-03-31 00:00:00,-4410.0
3.04.02.01,Honorários dos Administradores,2013-06-30 00:00:00,-4353.0
3.04.02.01,Honorários dos Administradores,2013-09-30 00:00:00,-4559.0
3.04.02.01,Honorários dos Administradores,2013-12-31 00:00:00,-4688.0
3.04.02.01,Honorários dos Administradores,2014-03-31 00:00:00,-4814.0
3.04.02.01,Honorários dos Administradores,2014-06-30 00:00:00,-4934.0
3.04.02.01,Honorários dos Administradores,2014-09-30 00:00:00,-4916.0
3.04.02.01,Honorários dos Administradores,2014-12-31 00:00:00,-5484.0
3.04.02.01,Honorários dos Administradores,2015-03-31 00:00:00,-5558.0
3.04.02.01,Honorários dos Administradores,2015-06-30 00:00:00,-5336.0
3.04.02.01,Honorários dos Administradores,2015-09-30 00:00:00,-5355.0
3.04.02.01,Honorários dos Administradores,2015-12-31 00:00:00,-5945.0
3.04.02.01,Honorários dos Administradores,2016-03-31 00:00:00,-5881.0
3.04.02.01,Honorários dos Administradores,2016-06-30 00:00:00,-5645.0
3.04.02.01,Honorários dos Administradores,2016-09-30 00:00:00,-5447.0
3.04.02.01,Honorários dos Administradores,2016-12-31 00:00:00,-5627.0
3.04.02.01,Honorários dos Administradores,2017-03-31 00:00:00,-5935.0
3.04.02.01,Honorários dos Administradores,2017-06-30 00:00:00,-5790.0
3.04.02.01,Honorários dos Administradores,2017-09-30 00:00:00,-5893.0
3.04.02.01,Honorários dos Administradores,2017-12-31 00:00:00,-6013.0
3.04.02.01,Honorários dos Administradores,2018-03-31 00:00:00,-6046.0
3.04.02.01,Honorários dos Administradores,2018-06-30 00:00:00,-6425.0
3.04.02.01,Honorários dos Administradores,2018-09-30 00:00:00,-6402.0
3.04.02.01,Honorários dos Administradores,2018-12-31 00:00:00,-6501.0
3.04.02.01,Honorários dos Administradores,2019-03-31 00:00:00,-6672.0
3.04.02.01,Honorários dos Administradores,2019-06-30 00:00:00,-6597.0
3.04.02.01,Honorários dos Administradores,2019-09-30 00:00:00,-6630.0
3.04.02.01,Honorários dos Administradores,2019-12-31 00:00:00,-6710.0
3.04.02.01,Honorários dos Administradores,2020-03-31 00:00:00,-6953.0
3.04.02.01,Honorários dos Administradores,2020-06-30 00:00:00,-6088.0
3.04.02.01,Honorários dos Administradores,2020-09-30 00:00:00,-6178.0
3.04.02.01,Honorários dos Administradores,2020-12-31 00:00:00,-6332.0
3.04.02.01,Honorários dos Administradores,2021-03-31 00:00:00,-6060.0
3.04.02.01,Honorários dos Administradores,2021-06-30 00:00:00,-6273.0
3.04.02.01,Honorários dos Administradores,2021-09-30 00:00:00,-6273.0
3.04.02.01,Honorários dos Administradores,2021-12-31 00:00:00,-6651.0
3.04.02.01,Honorários dos Administradores,2022-03-31 00:00:00,-7106.0
3.04.02.01,Honorários dos Administradores,2022-06-30 00:00:00,-5609.0
3.04.02.01,Honorários dos Administradores,2022-09-30 00:00:00,-4828.0
3.04.02.01,Honorários dos Administradores,2022-12-31 00:00:00,-4552.0
3.04.02.01,Honorários dos Administradores,2023-03-31 00:00:00,-5336.0
3.04.02.01,Honorários dos Administradores,2023-06-30 00:00:00,-5336.0
3.04.02.01,Honorários dos Administradores,2023-09-30 00:00:00,-5336.0
3.04.02.01,Honorários dos Administradores,2023-12-31 00:00:00,-5360.0
3.04.02.01,Honorários dos Administradores,2024-03-31 00:00:00,-5631.0
3.04.02.01,Honorários dos Administradores,2024-06-30 00:00:00,-5351.0
3.04.02.01,Honorários dos Administradores,2024-09-30 00:00:00,-5332.0
3.04.02.01,Honorários dos Administradores,2024-12-31 00:00:00,-5332.0
3.04.02.01,Honorários dos Administradores,2025-03-31 00:00:00,-5470.0
3.04.02.02,Outras Despesas Administrativas,2010-03-31 00:00:00,-53960.0
3.04.02.02,Outras Despesas Administrativas,2010-06-30 00:00:00,-60899.0
3.04.02.02,Outras Despesas Administrativas,2010-09-30 00:00:00,-67153.0
3.04.02.02,Outras Despesas Administrativas,2010-12-31 00:00:00,-63376.0
3.04.02.02,Outras Despesas Administrativas,2011-03-31 00:00:00,-54825.0
3.04.02.02,Outras Despesas Administrativas,2011-06-30 00:00:00,-60356.0
3.04.02.02,Outras Despesas Administrativas,2011-09-30 00:00:00,-62627.0
3.04.02.02,Outras Despesas Administrativas,2011-12-31 00:00:00,-66289.0
3.04.02.02,Outras Despesas Administrativas,2012-03-31 00:00:00,-63293.0
3.04.02.02,Outras Despesas Administrativas,2012-06-30 00:00:00,-71687.0
3.04.02.02,Outras Despesas Administrativas,2012-09-30 00:00:00,-77103.0
3.04.02.02,Outras Despesas Administrativas,2012-12-31 00:00:00,-77569.0
3.04.02.02,Outras Despesas Administrativas,2013-03-31 00:00:00,-68863.0
3.04.02.02,Outras Despesas Administrativas,2013-06-30 00:00:00,-75348.0
3.04.02.02,Outras Despesas Administrativas,2013-09-30 00:00:00,-81017.0
3.04.02.02,Outras Despesas Administrativas,2013-12-31 00:00:00,-85625.0
3.04.02.02,Outras Despesas Administrativas,2014-03-31 00:00:00,-83889.0
3.04.02.02,Outras Despesas Administrativas,2014-06-30 00:00:00,-91484.0
3.04.02.02,Outras Despesas Administrativas,2014-09-30 00:00:00,-92632.0
3.04.02.02,Outras Despesas Administrativas,2014-12-31 00:00:00,-97959.0
3.04.02.02,Outras Despesas Administrativas,2015-03-31 00:00:00,-100783.0
3.04.02.02,Outras Despesas Administrativas,2015-06-30 00:00:00,-102692.0
3.04.02.02,Outras Despesas Administrativas,2015-09-30 00:00:00,-113971.0
3.04.02.02,Outras Despesas Administrativas,2015-12-31 00:00:00,-119313.0
3.04.02.02,Outras Despesas Administrativas,2016-03-31 00:00:00,-113043.0
3.04.02.02,Outras Despesas Administrativas,2016-06-30 00:00:00,-115302.0
3.04.02.02,Outras Despesas Administrativas,2016-09-30 00:00:00,-104111.0
3.04.02.02,Outras Despesas Administrativas,2016-12-31 00:00:00,-110327.0
3.04.02.02,Outras Despesas Administrativas,2017-03-31 00:00:00,-108096.0
3.04.02.02,Outras Despesas Administrativas,2017-06-30 00:00:00,-115881.0
3.04.02.02,Outras Despesas Administrativas,2017-09-30 00:00:00,-119982.0
3.04.02.02,Outras Despesas Administrativas,2017-12-31 00:00:00,-121091.0
3.04.02.02,Outras Despesas Administrativas,2018-03-31 00:00:00,-123404.0
3.04.02.02,Outras Despesas Administrativas,2018-06-30 00:00:00,-138601.0
3.04.02.02,Outras Despesas Administrativas,2018-09-30 00:00:00,-148223.0
3.04.02.02,Outras Despesas Administrativas,2018-12-31 00:00:00,-131029.0
3.04.02.02,Outras Despesas Administrativas,2019-03-31 00:00:00,-131832.0
3.04.02.02,Outras Despesas Administrativas,2019-06-30 00:00:00,-129990.0
3.04.02.02,Outras Despesas Administrativas,2019-09-30 00:00:00,-128838.0
3.04.02.02,Outras Despesas Administrativas,2019-12-31 00:00:00,-131138.0
3.04.02.02,Outras Despesas Administrativas,2020-03-31 00:00:00,-148732.0
3.04.02.02,Outras Despesas Administrativas,2020-06-30 00:00:00,-139907.0
3.04.02.02,Outras Despesas Administrativas,2020-09-30 00:00:00,-162944.0
3.04.02.02,Outras Despesas Administrativas,2020-12-31 00:00:00,-177335.0
3.04.02.02,Outras Despesas Administrativas,2021-03-31 00:00:00,-168868.0
3.04.02.02,Outras Despesas Administrativas,2021-06-30 00:00:00,-187597.0
3.04.02.02,Outras Despesas Administrativas,2021-09-30 00:00:00,-199438.0
3.04.02.02,Outras Despesas Administrativas,2021-12-31 00:00:00,-194847.0
3.04.02.02,Outras Despesas Administrativas,2022-03-31 00:00:00,-192641.0
3.04.02.02,Outras Despesas Administrativas,2022-06-30 00:00:00,-208838.0
3.04.02.02,Outras Despesas Administrativas,2022-09-30 00:00:00,-225892.0
3.04.02.02,Outras Despesas Administrativas,2022-12-31 00:00:00,-223469.0
3.04.02.02,Outras Despesas Administrativas,2023-03-31 00:00:00,-253286.0
3.04.02.02,Outras Despesas Administrativas,2023-06-30 00:00:00,-241332.0
3.04.02.02,Outras Despesas Administrativas,2023-09-30 00:00:00,-256828.0
3.04.02.02,Outras Despesas Administrativas,2023-12-31 00:00:00,-272074.0
3.04.02.02,Outras Despesas Administrativas,2024-03-31 00:00:00,-254339.0
3.04.02.02,Outras Despesas Administrativas,2024-06-30 00:00:00,-302897.0
3.04.02.02,Outras Despesas Administrativas,2024-09-30 00:00:00,-350598.0
3.04.02.02,Outras Despesas Administrativas,2024-12-31 00:00:00,-369941.0
3.04.02.02,Outras Despesas Administrativas,2025-03-31 00:00:00,-361793.0
3.04.04,Outras Receitas Operacionais,2010-03-31 00:00:00,8515.0
3.04.04,Outras Receitas Operacionais,2010-06-30 00:00:00,2116.0
3.04.04,Outras Receitas Operacionais,2010-09-30 00:00:00,5541.0
3.04.04,Outras Receitas Operacionais,2010-12-31 00:00:00,3926.0
3.04.04,Outras Receitas Operacionais,2011-03-31 00:00:00,8671.0
3.04.04,Outras Receitas Operacionais,2011-06-30 00:00:00,1995.0
3.04.04,Outras Receitas Operacionais,2011-09-30 00:00:00,479.0
3.04.04,Outras Receitas Operacionais,2011-12-31 00:00:00,5927.0
3.04.04,Outras Receitas Operacionais,2012-03-31 00:00:00,4958.0
3.04.04,Outras Receitas Operacionais,2012-06-30 00:00:00,8236.0
3.04.04,Outras Receitas Operacionais,2012-09-30 00:00:00,1246.0
3.04.04,Outras Receitas Operacionais,2012-12-31 00:00:00,4153.0
3.04.04,Outras Receitas Operacionais,2013-03-31 00:00:00,5568.0
3.04.04,Outras Receitas Operacionais,2013-06-30 00:00:00,4991.0
3.04.04,Outras Receitas Operacionais,2013-09-30 00:00:00,2382.0
3.04.04,Outras Receitas Operacionais,2013-12-31 00:00:00,3490.0
3.04.04,Outras Receitas Operacionais,2014-03-31 00:00:00,1846.0
3.04.04,Outras Receitas Operacionais,2014-06-30 00:00:00,1739.0
3.04.04,Outras Receitas Operacionais,2014-09-30 00:00:00,2072.0
3.04.04,Outras Receitas Operacionais,2014-12-31 00:00:00,10245.0
3.04.04,Outras Receitas Operacionais,2015-03-31 00:00:00,3511.0
3.04.04,Outras Receitas Operacionais,2015-06-30 00:00:00,2940.0
3.04.04,Outras Receitas Operacionais,2015-09-30 00:00:00,14393.0
3.04.04,Outras Receitas Operacionais,2015-12-31 00:00:00,7507.0
3.04.04,Outras Receitas Operacionais,2016-03-31 00:00:00,4468.0
3.04.04,Outras Receitas Operacionais,2016-06-30 00:00:00,4108.0
3.04.04,Outras Receitas Operacionais,2016-09-30 00:00:00,2085.0
3.04.04,Outras Receitas Operacionais,2016-12-31 00:00:00,4865.0
3.04.04,Outras Receitas Operacionais,2017-03-31 00:00:00,2078.0
3.04.04,Outras Receitas Operacionais,2017-06-30 00:00:00,10425.0
3.04.04,Outras Receitas Operacionais,2017-09-30 00:00:00,5339.0
3.04.04,Outras Receitas Operacionais,2017-12-31 00:00:00,5363.0
3.04.04,Outras Receitas Operacionais,2018-03-31 00:00:00,3371.0
3.04.04,Outras Receitas Operacionais,2018-06-30 00:00:00,9405.0
3.04.04,Outras Receitas Operacionais,2018-09-30 00:00:00,3940.0
3.04.04,Outras Receitas Operacionais,2018-12-31 00:00:00,5940.0
3.04.04,Outras Receitas Operacionais,2019-03-31 00:00:00,4265.0
3.04.04,Outras Receitas Operacionais,2019-06-30 00:00:00,6236.0
3.04.04,Outras Receitas Operacionais,2019-09-30 00:00:00,4473.0
3.04.04,Outras Receitas Operacionais,2019-12-31 00:00:00,15304.0
3.04.04,Outras Receitas Operacionais,2020-03-31 00:00:00,7885.0
3.04.04,Outras Receitas Operacionais,2020-06-30 00:00:00,3959.0
3.04.04,Outras Receitas Operacionais,2020-09-30 00:00:00,3821.0
3.04.04,Outras Receitas Operacionais,2020-12-31 00:00:00,30704.0
3.04.04,Outras Receitas Operacionais,2021-03-31 00:00:00,16211.0
3.04.04,Outras Receitas Operacionais,2021-06-30 00:00:00,371255.0
3.04.04,Outras Receitas Operacionais,2021-09-30 00:00:00,23461.0
3.04.04,Outras Receitas Operacionais,2021-12-31 00:00:00,11227.0
3.04.04,Outras Receitas Operacionais,2022-03-31 00:00:00,46014.0
3.04.04,Outras Receitas Operacionais,2022-06-30 00:00:00,15639.0
3.04.04,Outras Receitas Operacionais,2022-09-30 00:00:00,25109.0
3.04.04,Outras Receitas Operacionais,2022-12-31 00:00:00,60598.0
3.04.04,Outras Receitas Operacionais,2023-03-31 00:00:00,54812.0
3.04.04,Outras Receitas Operacionais,2023-06-30 00:00:00,15591.0
3.04.04,Outras Receitas Operacionais,2023-09-30 00:00:00,43217.0
3.04.04,Outras Receitas Operacionais,2023-12-31 00:00:00,41846.0
3.04.04,Outras Receitas Operacionais,2024-03-31 00:00:00,16934.0
3.04.04,Outras Receitas Operacionais,2024-06-30 00:00:00,35284.0
3.04.04,Outras Receitas Operacionais,2024-09-30 00:00:00,19175.0
3.04.04,Outras Receitas Operacionais,2024-12-31 00:00:00,92399.0
3.04.04,Outras Receitas Operacionais,2025-03-31 00:00:00,45727.0
3.04.05,Outras Despesas Operacionais,2010-03-31 00:00:00,-26540.0
3.04.05,Outras Despesas Operacionais,2010-06-30 00:00:00,-18179.0
3.04.05,Outras Despesas Operacionais,2010-09-30 00:00:00,-23901.0
3.04.05,Outras Despesas Operacionais,2010-12-31 00:00:00,-40910.0
3.04.05,Outras Despesas Operacionais,2011-03-31 00:00:00,-22787.0
3.04.05,Outras Despesas Operacionais,2011-06-30 00:00:00,-31814.0
3.04.05,Outras Despesas Operacionais,2011-09-30 00:00:00,-29348.0
3.04.05,Outras Despesas Operacionais,2011-12-31 00:00:00,-57662.0
3.04.05,Outras Despesas Operacionais,2012-03-31 00:00:00,-38289.0
3.04.05,Outras Despesas Operacionais,2012-06-30 00:00:00,-36923.0
3.04.05,Outras Despesas Operacionais,2012-09-30 00:00:00,-39593.0
3.04.05,Outras Despesas Operacionais,2012-12-31 00:00:00,-49051.0
3.04.05,Outras Despesas Operacionais,2013-03-31 00:00:00,-42108.0
3.04.05,Outras Despesas Operacionais,2013-06-30 00:00:00,-50038.0
3.04.05,Outras Despesas Operacionais,2013-09-30 00:00:00,-58482.0
3.04.05,Outras Despesas Operacionais,2013-12-31 00:00:00,-45595.0
3.04.05,Outras Despesas Operacionais,2014-03-31 00:00:00,-46065.0
3.04.05,Outras Despesas Operacionais,2014-06-30 00:00:00,-40107.0
3.04.05,Outras Despesas Operacionais,2014-09-30 00:00:00,-50404.0
3.04.05,Outras Despesas Operacionais,2014-12-31 00:00:00,-62888.0
3.04.05,Outras Despesas Operacionais,2015-03-31 00:00:00,-54896.0
3.04.05,Outras Despesas Operacionais,2015-06-30 00:00:00,-55801.0
3.04.05,Outras Despesas Operacionais,2015-09-30 00:00:00,-62175.0
3.04.05,Outras Despesas Operacionais,2015-12-31 00:00:00,-53617.0
3.04.05,Outras Despesas Operacionais,2016-03-31 00:00:00,-59172.0
3.04.05,Outras Despesas Operacionais,2016-06-30 00:00:00,-50721.0
3.04.05,Outras Despesas Operacionais,2016-09-30 00:00:00,-34817.0
3.04.05,Outras Despesas Operacionais,2016-12-31 00:00:00,-52539.0
3.04.05,Outras Despesas Operacionais,2017-03-31 00:00:00,-59034.0
3.04.05,Outras Despesas Operacionais,2017-06-30 00:00:00,-55388.0
3.04.05,Outras Despesas Operacionais,2017-09-30 00:00:00,-57971.0
3.04.05,Outras Despesas Operacionais,2017-12-31 00:00:00,-43813.0
3.04.05,Outras Despesas Operacionais,2018-03-31 00:00:00,-48916.0
3.04.05,Outras Despesas Operacionais,2018-06-30 00:00:00,-70525.0
3.04.05,Outras Despesas Operacionais,2018-09-30 00:00:00,-78647.0
3.04.05,Outras Despesas Operacionais,2018-12-31 00:00:00,-84196.0
3.04.05,Outras Despesas Operacionais,2019-03-31 00:00:00,-65377.0
3.04.05,Outras Despesas Operacionais,2019-06-30 00:00:00,-83204.0
3.04.05,Outras Despesas Operacionais,2019-09-30 00:00:00,-87025.0
3.04.05,Outras Despesas Operacionais,2019-12-31 00:00:00,-109069.0
3.04.05,Outras Despesas Operacionais,2020-03-31 00:00:00,-81703.0
3.04.05,Outras Despesas Operacionais,2020-06-30 00:00:00,-110173.0
3.04.05,Outras Despesas Operacionais,2020-09-30 00:00:00,-139855.0
3.04.05,Outras Despesas Operacionais,2020-12-31 00:00:00,-178405.0
3.04.05,Outras Despesas Operacionais,2021-03-31 00:00:00,-133559.0
3.04.05,Outras Despesas Operacionais,2021-06-30 00:00:00,-214787.0
3.04.05,Outras Despesas Operacionais,2021-09-30 00:00:00,-132634.0
3.04.05,Outras Despesas Operacionais,2021-12-31 00:00:00,-134577.0
3.04.05,Outras Despesas Operacionais,2022-03-31 00:00:00,-149499.0
3.04.05,Outras Despesas Operacionais,2022-06-30 00:00:00,-141060.0
3.04.05,Outras Despesas Operacionais,2022-09-30 00:00:00,-223823.0
3.04.05,Outras Despesas Operacionais,2022-12-31 00:00:00,-239141.0
3.04.05,Outras Despesas Operacionais,2023-03-31 00:00:00,-236927.0
3.04.05,Outras Despesas Operacionais,2023-06-30 00:00:00,-235308.0
3.04.05,Outras Despesas Operacionais,2023-09-30 00:00:00,-215722.0
3.04.05,Outras Despesas Operacionais,2023-12-31 00:00:00,-335014.0
3.04.05,Outras Despesas Operacionais,2024-03-31 00:00:00,-200210.0
3.04.05,Outras Despesas Operacionais,2024-06-30 00:00:00,-217863.0
3.04.05,Outras Despesas Operacionais,2024-09-30 00:00:00,-272974.0
3.04.05,Outras Despesas Operacionais,2024-12-31 00:00:00,-304136.0
3.04.05,Outras Despesas Operacionais,2025-03-31 00:00:00,-210430.0
3.04.06,Resultado de Equivalência Patrimonial,2010-03-31 00:00:00,-68.0
3.04.06,Resultado de Equivalência Patrimonial,2010-06-30 00:00:00,1272.0
3.04.06,Resultado de Equivalência Patrimonial,2010-09-30 00:00:00,483.0
3.04.06,Resultado de Equivalência Patrimonial,2010-12-31 00:00:00,403.0
3.04.06,Resultado de Equivalência Patrimonial,2011-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2011-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2011-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2011-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2012-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2012-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2012-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2012-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2013-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2013-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2013-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2013-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2014-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2014-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2014-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2014-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2015-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2015-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2015-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2015-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2016-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2016-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2016-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2016-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2017-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2017-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2017-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2017-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2018-03-31 00:00:00,293.0
3.04.06,Resultado de Equivalência Patrimonial,2018-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2018-09-30 00:00:00,2071.0
3.04.06,Resultado de Equivalência Patrimonial,2018-12-31 00:00:00,1065.0
3.04.06,Resultado de Equivalência Patrimonial,2019-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2019-06-30 00:00:00,2839.0
3.04.06,Resultado de Equivalência Patrimonial,2019-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2019-12-31 00:00:00,7596.0
3.04.06,Resultado de Equivalência Patrimonial,2020-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2020-06-30 00:00:00,-4231.0
3.04.06,Resultado de Equivalência Patrimonial,2020-09-30 00:00:00,6848.0
3.04.06,Resultado de Equivalência Patrimonial,2020-12-31 00:00:00,1253.0
3.04.06,Resultado de Equivalência Patrimonial,2021-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2021-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2021-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2021-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2022-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2022-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2022-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2022-12-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2023-03-31 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2023-06-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2023-09-30 00:00:00,0.0
3.04.06,Resultado de Equivalência Patrimonial,2023-12-31 00:00:00,113.0
3.04.06,Resultado de Equivalência Patrimonial,2024-03-31 00:00:00,73.0
3.04.06,Resultado de Equivalência Patrimonial,2024-06-30 00:00:00,-1273.0
3.04.06,Resultado de Equivalência Patrimonial,2024-09-30 00:00:00,166.0
3.04.06,Resultado de Equivalência Patrimonial,2024-12-31 00:00:00,-4164.0
3.04.06,Resultado de Equivalência Patrimonial,2025-03-31 00:00:00,-517.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2010-03-31 00:00:00,139604.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2010-06-30 00:00:00,129689.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2010-09-30 00:00:00,166637.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2010-12-31 00:00:00,166707.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2011-03-31 00:00:00,122037.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2011-06-30 00:00:00,164669.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2011-09-30 00:00:00,193399.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2011-12-31 00:00:00,183020.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2012-03-31 00:00:00,148678.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2012-06-30 00:00:00,201814.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2012-09-30 00:00:00,222105.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2012-12-31 00:00:00,235814.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2013-03-31 00:00:00,196762.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2013-06-30 00:00:00,258936.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2013-09-30 00:00:00,271177.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2013-12-31 00:00:00,284878.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2014-03-31 00:00:00,240838.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2014-06-30 00:00:00,251239.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2014-09-30 00:00:00,287098.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2014-12-31 00:00:00,315177.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2015-03-31 00:00:00,274062.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2015-06-30 00:00:00,274637.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2015-09-30 00:00:00,312687.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2015-12-31 00:00:00,296859.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2016-03-31 00:00:00,257074.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2016-06-30 00:00:00,240960.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2016-09-30 00:00:00,254254.0
